,result,kills,deaths,dragons,elders,heralds,barons,goldat15,golddiffat15
2266,0,3,14,0.0,0.0,1.0,0.0,23215.0,-1134.0
2267,1,19,7,3.0,0.0,2.0,1.0,23560.0,1196.0
2268,0,7,19,1.0,0.0,0.0,0.0,22364.0,-1196.0
2269,0,11,18,3.0,0.0,2.0,1.0,22903.0,-3344.0
2270,1,18,11,3.0,0.0,0.0,1.0,26247.0,3344.0
2271,0,8,18,0.0,0.0,0.0,0.0,21639.0,-4262.0
2272,1,18,8,5.0,1.0,2.0,1.0,25901.0,4262.0
2273,0,3,9,2.0,0.0,0.0,0.0,23166.0,-1354.0
2274,1,9,3,4.0,0.0,2.0,1.0,24520.0,1354.0
2275,1,25,9,4.0,0.0,2.0,0.0,26026.0,4351.0
2276,0,9,25,0.0,0.0,0.0,1.0,21675.0,-4351.0
2277,1,16,9,3.0,0.0,1.0,0.0,27218.0,2082.0
2278,0,9,16,1.0,0.0,1.0,0.0,25136.0,-2082.0
2279,0,6,15,4.0,0.0,0.0,0.0,24362.0,1161.0
2280,1,15,6,1.0,0.0,2.0,1.0,23201.0,-1161.0
2281,1,17,5,2.0,0.0,2.0,1.0,25964.0,3289.0
2282,0,5,17,2.0,0.0,0.0,0.0,22675.0,-3289.0
2283,0,9,28,0.0,0.0,1.0,0.0,23575.0,-114.0
2284,1,28,9,5.0,1.0,0.0,1.0,23689.0,114.0
2285,1,16,3,4.0,0.0,2.0,1.0,29792.0,6922.0
2286,0,3,16,0.0,0.0,0.0,0.0,22870.0,-6922.0
2287,0,8,13,3.0,0.0,1.0,1.0,24129.0,-645.0
2288,1,13,8,3.0,0.0,1.0,1.0,24774.0,645.0
2289,1,13,6,4.0,0.0,0.0,0.0,25044.0,-2011.0
2290,0,6,13,2.0,0.0,2.0,1.0,27055.0,2011.0
2291,0,4,14,1.0,0.0,2.0,0.0,25270.0,796.0
2292,1,12,4,3.0,0.0,0.0,1.0,24474.0,-796.0
2293,1,21,11,3.0,0.0,1.0,1.0,24841.0,1638.0
2294,0,11,21,2.0,0.0,1.0,1.0,23203.0,-1638.0
2295,1,26,5,3.0,0.0,1.0,1.0,28304.0,5205.0
2296,0,5,26,1.0,0.0,1.0,0.0,23099.0,-5205.0
2297,0,9,26,3.0,0.0,2.0,1.0,25149.0,-878.0
2298,1,26,9,2.0,0.0,0.0,1.0,26027.0,878.0
2299,0,13,18,0.0,0.0,1.0,0.0,23732.0,-1411.0
2300,1,18,13,5.0,1.0,1.0,1.0,25143.0,1411.0
2301,0,15,13,2.0,0.0,2.0,0.0,24914.0,2521.0
2302,1,13,15,3.0,0.0,0.0,1.0,22393.0,-2521.0
2303,1,15,8,1.0,1.0,2.0,1.0,22488.0,-535.0
2304,0,8,15,4.0,0.0,0.0,0.0,23023.0,535.0
2305,0,9,26,3.0,,0.0,2.0,23294.0,-3395.0
2306,1,26,9,4.0,,2.0,1.0,26689.0,3395.0
2307,0,11,25,0.0,0.0,2.0,0.0,24400.0,-1459.0
2308,1,25,11,4.0,0.0,0.0,1.0,25859.0,1459.0
2309,1,11,1,3.0,0.0,2.0,0.0,28050.0,6846.0
2310,0,1,11,0.0,0.0,0.0,0.0,21204.0,-6846.0
2311,1,16,4,2.0,0.0,2.0,1.0,28965.0,7158.0
2312,0,4,16,1.0,0.0,0.0,0.0,21807.0,-7158.0
2313,1,18,11,1.0,0.0,2.0,1.0,28098.0,3916.0
2314,0,11,18,2.0,0.0,0.0,0.0,24182.0,-3916.0
2315,1,22,7,2.0,0.0,0.0,1.0,24074.0,409.0
2316,0,7,22,3.0,0.0,2.0,0.0,23665.0,-409.0
2317,0,9,14,1.0,0.0,2.0,0.0,24650.0,-1821.0
2318,1,14,9,4.0,0.0,0.0,1.0,26471.0,1821.0
2319,1,20,2,4.0,0.0,2.0,0.0,26175.0,2190.0
2320,0,2,20,1.0,0.0,0.0,1.0,23985.0,-2190.0
2321,1,9,3,2.0,0.0,2.0,1.0,26261.0,4568.0
2322,0,3,9,2.0,0.0,0.0,0.0,21693.0,-4568.0
2323,1,11,5,2.0,0.0,2.0,1.0,24308.0,-729.0
2324,0,5,11,3.0,0.0,0.0,0.0,25037.0,729.0
2325,0,8,20,1.0,0.0,0.0,0.0,25506.0,-723.0
2326,1,20,8,4.0,0.0,2.0,2.0,26229.0,723.0
2327,1,13,1,4.0,0.0,1.0,1.0,24706.0,2939.0
2328,0,1,13,1.0,0.0,1.0,0.0,21767.0,-2939.0
2329,1,20,8,3.0,0.0,1.0,1.0,23865.0,-576.0
2330,0,8,20,3.0,0.0,1.0,0.0,24441.0,576.0
2331,0,7,18,0.0,0.0,1.0,0.0,23426.0,-3113.0
2332,1,18,7,4.0,0.0,1.0,1.0,26539.0,3113.0
2333,0,10,15,2.0,1.0,0.0,2.0,24375.0,-192.0
2334,1,15,10,4.0,0.0,2.0,1.0,24567.0,192.0
2335,0,13,24,2.0,0.0,0.0,0.0,24372.0,-2136.0
2336,1,24,13,4.0,0.0,2.0,2.0,26508.0,2136.0
2337,0,8,24,3.0,0.0,0.0,0.0,25653.0,-1551.0
2338,1,24,8,2.0,0.0,2.0,1.0,27204.0,1551.0
2339,1,28,8,3.0,0.0,0.0,1.0,25763.0,-437.0
2340,0,8,28,1.0,0.0,1.0,0.0,26200.0,437.0
2341,1,17,10,3.0,0.0,1.0,1.0,25146.0,-1691.0
2342,0,10,17,1.0,0.0,1.0,0.0,26837.0,1691.0
2343,1,13,6,4.0,0.0,2.0,1.0,24242.0,1341.0
2344,0,6,13,1.0,0.0,0.0,0.0,22901.0,-1341.0
2345,1,16,9,3.0,0.0,2.0,2.0,25247.0,248.0
2346,0,9,16,2.0,0.0,0.0,0.0,24999.0,-248.0
2347,1,12,9,2.0,0.0,1.0,1.0,25348.0,-369.0
2348,0,9,12,2.0,0.0,1.0,0.0,25717.0,369.0
2349,0,5,12,0.0,0.0,0.0,0.0,22158.0,-2791.0
2350,1,13,5,2.0,0.0,1.0,1.0,23711.0,-1458.0
2351,0,10,12,4.0,0.0,1.0,1.0,26120.0,2284.0
2352,1,12,10,1.0,1.0,1.0,1.0,23836.0,-2284.0
2353,0,3,13,1.0,0.0,0.0,0.0,22695.0,-2563.0
2354,0,12,14,2.0,0.0,2.0,0.0,25923.0,-1556.0
2355,1,14,12,3.0,0.0,0.0,1.0,27479.0,1556.0
2356,0,8,8,2.0,0.0,1.0,0.0,25962.0,730.0
2357,1,8,8,3.0,0.0,1.0,2.0,25232.0,-730.0
2358,1,14,2,2.0,0.0,2.0,1.0,24370.0,1803.0
2359,1,22,6,4.0,0.0,1.0,0.0,25615.0,1708.0
2360,1,19,12,2.0,0.0,2.0,1.0,27388.0,5954.0
2361,0,12,19,3.0,0.0,0.0,0.0,21434.0,-5954.0
2362,1,10,2,4.0,0.0,1.0,1.0,26061.0,1976.0
2363,0,2,10,1.0,0.0,1.0,0.0,24085.0,-1976.0
2364,0,5,11,2.0,0.0,0.0,0.0,26306.0,1725.0
2365,1,15,3,3.0,0.0,2.0,1.0,24368.0,239.0
2366,0,3,15,1.0,0.0,0.0,0.0,24129.0,-239.0
2367,1,17,8,4.0,0.0,0.0,0.0,22775.0,-921.0
2368,0,3,12,0.0,0.0,1.0,0.0,22904.0,-1312.0
2369,1,12,3,5.0,1.0,1.0,1.0,24216.0,1312.0
2370,1,12,5,2.0,0.0,1.0,2.0,25441.0,644.0
2371,0,5,12,3.0,0.0,1.0,0.0,24797.0,-644.0
2372,0,7,13,0.0,0.0,0.0,0.0,24697.0,-927.0
2373,1,6,5,3.0,0.0,1.0,1.0,25679.0,2279.0
2374,0,5,6,1.0,0.0,1.0,0.0,23400.0,-2279.0
2375,1,13,3,5.0,1.0,1.0,0.0,26433.0,486.0
2376,0,3,13,0.0,0.0,1.0,0.0,25947.0,-486.0
2377,1,17,5,4.0,0.0,2.0,0.0,26181.0,4124.0
2378,0,5,17,2.0,0.0,0.0,1.0,22057.0,-4124.0
2379,1,12,9,2.0,0.0,1.0,1.0,24617.0,2154.0
2380,0,9,12,3.0,0.0,1.0,0.0,22463.0,-2154.0
2381,1,18,10,3.0,0.0,2.0,1.0,25059.0,831.0
2382,0,10,18,2.0,0.0,0.0,1.0,24228.0,-831.0
2383,0,15,22,1.0,0.0,1.0,0.0,26954.0,-105.0
2384,1,22,15,3.0,0.0,1.0,1.0,27059.0,105.0
2385,1,11,6,4.0,0.0,1.0,1.0,21700.0,-2335.0
2386,0,6,11,0.0,0.0,1.0,0.0,24035.0,2335.0
2387,1,14,2,4.0,0.0,0.0,0.0,24640.0,1071.0
2388,0,2,14,1.0,0.0,2.0,0.0,23569.0,-1071.0
2389,1,21,1,4.0,0.0,1.0,1.0,27016.0,4079.0
2390,0,1,21,0.0,0.0,1.0,0.0,22937.0,-4079.0
2391,0,8,21,0.0,0.0,0.0,0.0,21926.0,-5688.0
2392,1,21,8,5.0,1.0,2.0,1.0,27614.0,5688.0
2393,0,13,28,1.0,0.0,1.0,0.0,23463.0,-4727.0
2394,1,28,13,4.0,0.0,1.0,2.0,28190.0,4727.0
2395,1,19,16,3.0,,0.0,1.0,25557.0,556.0
2396,0,16,19,3.0,,2.0,2.0,25001.0,-556.0
2397,0,10,16,2.0,0.0,1.0,0.0,23826.0,556.0
2398,0,15,21,2.0,0.0,0.0,1.0,25223.0,335.0
2399,1,21,15,3.0,0.0,2.0,0.0,24888.0,-335.0
2400,0,9,16,0.0,0.0,1.0,0.0,26560.0,-1344.0
2401,1,16,9,5.0,1.0,1.0,1.0,27904.0,1344.0
2402,0,2,11,1.0,0.0,0.0,0.0,23121.0,-999.0
2403,1,11,8,3.0,0.0,2.0,0.0,23629.0,-48.0
2404,0,8,11,1.0,0.0,0.0,0.0,23677.0,48.0
2405,1,16,1,4.0,0.0,2.0,1.0,27327.0,5311.0
2406,0,1,16,1.0,0.0,0.0,0.0,22016.0,-5311.0
2407,0,8,17,3.0,0.0,1.0,1.0,24341.0,227.0
2408,1,17,8,2.0,0.0,1.0,1.0,24114.0,-227.0
2409,0,5,11,1.0,0.0,1.0,0.0,24692.0,-121.0
2410,1,11,5,4.0,0.0,1.0,2.0,24813.0,121.0
2411,1,13,5,4.0,0.0,2.0,1.0,25595.0,455.0
2412,0,5,13,1.0,0.0,0.0,0.0,25140.0,-455.0
2413,0,8,21,1.0,0.0,0.0,0.0,23503.0,-5258.0
2414,1,21,8,4.0,0.0,2.0,2.0,28761.0,5258.0
2415,1,17,12,4.0,0.0,2.0,1.0,24941.0,2012.0
2416,0,12,17,1.0,0.0,0.0,0.0,22929.0,-2012.0
2417,0,8,11,0.0,0.0,1.0,0.0,24895.0,-17.0
2418,1,11,8,4.0,0.0,1.0,1.0,24912.0,17.0
2419,0,5,19,0.0,0.0,1.0,0.0,22747.0,-1488.0
2420,1,19,5,4.0,0.0,1.0,1.0,24235.0,1488.0
2421,1,22,7,2.0,0.0,1.0,1.0,26872.0,3017.0
2422,0,7,22,2.0,0.0,1.0,0.0,23855.0,-3017.0
2423,1,14,7,3.0,0.0,1.0,1.0,24434.0,2124.0
2424,0,7,14,1.0,0.0,1.0,0.0,22310.0,-2124.0
2425,1,11,3,3.0,0.0,1.0,1.0,25533.0,1694.0
2426,0,3,11,1.0,0.0,1.0,0.0,23839.0,-1694.0
2427,1,20,4,3.0,0.0,2.0,1.0,25215.0,3126.0
2428,0,4,20,2.0,0.0,0.0,0.0,22089.0,-3126.0
2429,1,16,4,4.0,0.0,2.0,1.0,27055.0,2699.0
2430,0,4,16,0.0,0.0,0.0,0.0,24356.0,-2699.0
2431,1,13,5,2.0,0.0,2.0,0.0,25032.0,2941.0
2432,0,5,13,1.0,0.0,0.0,0.0,22091.0,-2941.0
2433,1,12,10,4.0,0.0,2.0,0.0,25011.0,1854.0
2434,0,10,12,1.0,0.0,0.0,1.0,23157.0,-1854.0
2435,1,19,4,2.0,0.0,2.0,1.0,26617.0,2742.0
2436,0,4,19,2.0,0.0,0.0,0.0,23875.0,-2742.0
2437,0,5,23,0.0,0.0,0.0,0.0,21810.0,-6045.0
2438,1,23,5,3.0,0.0,2.0,1.0,27855.0,6045.0
2439,0,7,22,1.0,0.0,0.0,0.0,24583.0,-2469.0
2440,1,22,7,4.0,0.0,2.0,1.0,27052.0,2469.0
2441,0,10,28,2.0,0.0,2.0,0.0,25110.0,1022.0
2442,1,28,10,4.0,0.0,0.0,2.0,24088.0,-1022.0
2443,1,20,6,3.0,0.0,1.0,1.0,23867.0,-793.0
2444,0,6,20,1.0,0.0,1.0,0.0,24660.0,793.0
2445,1,12,5,5.0,1.0,1.0,1.0,25114.0,2198.0
2446,0,5,12,0.0,0.0,1.0,0.0,22916.0,-2198.0
2447,0,5,13,1.0,0.0,1.0,0.0,24611.0,552.0
2448,1,13,5,4.0,0.0,1.0,2.0,24059.0,-552.0
2449,0,3,16,0.0,0.0,0.0,0.0,23541.0,-3088.0
2450,1,16,3,4.0,0.0,2.0,1.0,26629.0,3088.0
2451,0,6,16,0.0,0.0,1.0,0.0,23432.0,-2470.0
2452,1,15,6,4.0,0.0,1.0,2.0,25902.0,2470.0
2453,1,16,7,2.0,0.0,2.0,0.0,24753.0,451.0
2454,0,7,16,2.0,0.0,0.0,0.0,24302.0,-451.0
2455,1,11,4,3.0,0.0,1.0,1.0,24129.0,2806.0
2456,0,4,11,2.0,0.0,1.0,0.0,21323.0,-2806.0
2457,1,24,6,3.0,0.0,1.0,0.0,26362.0,3958.0
2458,0,6,24,0.0,0.0,1.0,0.0,22404.0,-3958.0
2459,1,18,7,3.0,0.0,1.0,2.0,23256.0,-1361.0
2460,0,7,18,2.0,0.0,1.0,0.0,24617.0,1361.0
2461,1,16,1,3.0,0.0,2.0,1.0,24336.0,1500.0
2462,0,1,16,2.0,0.0,0.0,0.0,22836.0,-1500.0
2463,0,9,10,5.0,1.0,2.0,0.0,24944.0,-2144.0
2464,1,10,9,3.0,1.0,0.0,2.0,27088.0,2144.0
2465,1,16,5,4.0,0.0,2.0,0.0,23598.0,-1380.0
2466,0,5,16,1.0,0.0,0.0,0.0,24978.0,1380.0
2467,0,3,17,1.0,0.0,1.0,0.0,24117.0,-54.0
2468,1,17,4,4.0,0.0,1.0,1.0,24171.0,54.0
2469,0,3,19,3.0,0.0,1.0,0.0,22766.0,-2916.0
2470,1,19,3,2.0,0.0,1.0,2.0,25682.0,2916.0
2471,1,14,18,2.0,0.0,2.0,1.0,23736.0,-945.0
2472,0,18,14,4.0,0.0,0.0,0.0,24681.0,945.0
2473,1,14,3,2.0,0.0,2.0,1.0,23656.0,756.0
2474,0,3,14,3.0,0.0,0.0,0.0,22900.0,-756.0
2475,0,10,24,2.0,0.0,2.0,0.0,24172.0,-1063.0
2476,1,24,10,3.0,0.0,0.0,2.0,25235.0,1063.0
2477,0,2,17,1.0,0.0,1.0,0.0,20838.0,-1376.0
2478,1,17,2,2.0,0.0,1.0,1.0,22214.0,1376.0
2479,1,16,4,2.0,0.0,2.0,1.0,25648.0,2895.0
2480,0,4,16,2.0,0.0,0.0,0.0,22753.0,-2895.0
2481,0,8,19,1.0,0.0,1.0,0.0,25110.0,291.0
2482,1,19,8,4.0,0.0,1.0,1.0,24819.0,-291.0
2483,0,5,11,0.0,0.0,2.0,0.0,21893.0,-3396.0
2484,1,11,5,4.0,0.0,0.0,1.0,25289.0,3396.0
2485,1,14,9,2.0,0.0,0.0,1.0,23613.0,-1247.0
2486,0,8,14,3.0,0.0,2.0,0.0,24860.0,1247.0
2487,0,11,18,1.0,0.0,2.0,1.0,23651.0,-275.0
2488,1,18,11,5.0,1.0,0.0,1.0,23926.0,275.0
2489,0,8,34,0.0,0.0,0.0,0.0,21905.0,-7707.0
2490,1,34,8,2.0,0.0,2.0,0.0,29612.0,7707.0
2491,1,19,12,3.0,0.0,2.0,0.0,27823.0,3304.0
2492,0,12,19,3.0,0.0,0.0,2.0,24519.0,-3304.0
2493,0,11,24,3.0,0.0,1.0,0.0,22849.0,-1629.0
2494,1,24,11,4.0,0.0,1.0,2.0,24478.0,1629.0
2495,1,15,6,2.0,0.0,1.0,1.0,26278.0,2965.0
2496,0,6,15,1.0,0.0,1.0,0.0,23313.0,-2965.0
2497,1,11,4,4.0,0.0,2.0,1.0,26714.0,2534.0
2498,0,4,11,0.0,0.0,0.0,0.0,24180.0,-2534.0
2499,0,20,21,3.0,1.0,1.0,3.0,24010.0,-1289.0
2500,1,21,20,5.0,1.0,1.0,0.0,25299.0,1289.0
2501,1,18,3,4.0,0.0,1.0,1.0,27225.0,4270.0
2502,0,3,18,0.0,0.0,1.0,0.0,22955.0,-4270.0
2503,1,13,10,4.0,0.0,2.0,0.0,26945.0,3176.0
2504,0,10,13,3.0,1.0,0.0,1.0,23769.0,-3176.0
2505,1,8,4,4.0,0.0,1.0,1.0,23101.0,-73.0
2506,0,4,8,1.0,0.0,1.0,0.0,23174.0,73.0
2507,1,16,19,5.0,1.0,1.0,1.0,24525.0,1883.0
2508,0,19,16,2.0,0.0,1.0,1.0,22642.0,-1883.0
2509,0,16,24,1.0,0.0,2.0,1.0,25959.0,-428.0
2510,1,24,16,4.0,0.0,0.0,0.0,26387.0,428.0
2511,1,12,5,1.0,0.0,0.0,1.0,22850.0,-906.0
2512,0,5,11,0.0,0.0,0.0,0.0,23351.0,-4322.0
2513,1,11,5,5.0,1.0,2.0,1.0,27673.0,4322.0
2514,1,15,8,3.0,0.0,1.0,1.0,24487.0,780.0
2515,0,0,9,1.0,0.0,0.0,0.0,24013.0,-826.0
2516,1,9,0,3.0,0.0,2.0,1.0,24839.0,826.0
2517,1,16,7,4.0,0.0,2.0,1.0,25727.0,2683.0
2518,0,7,16,0.0,0.0,0.0,0.0,23044.0,-2683.0
2519,0,4,17,0.0,0.0,0.0,0.0,24232.0,-1722.0
2520,0,4,10,3.0,0.0,2.0,1.0,25893.0,1512.0
2521,1,13,9,4.0,0.0,2.0,0.0,26111.0,2848.0
2522,0,9,13,2.0,0.0,0.0,0.0,23263.0,-2848.0
2523,1,9,1,3.0,0.0,2.0,0.0,25781.0,2649.0
2524,0,1,9,1.0,0.0,0.0,0.0,23132.0,-2649.0
2525,0,8,10,2.0,0.0,0.0,0.0,24017.0,130.0
2526,1,10,8,3.0,0.0,2.0,1.0,23887.0,-130.0
2527,0,10,11,3.0,0.0,1.0,0.0,24151.0,288.0
2528,1,11,10,2.0,0.0,0.0,1.0,23863.0,-288.0
2529,1,12,8,4.0,1.0,2.0,1.0,23356.0,-510.0
2530,0,8,12,4.0,0.0,0.0,0.0,23866.0,510.0
2531,1,14,2,3.0,0.0,1.0,1.0,27113.0,2988.0
2532,0,2,14,1.0,0.0,1.0,0.0,24125.0,-2988.0
2533,1,16,2,5.0,1.0,1.0,1.0,25949.0,3151.0
2534,0,2,16,0.0,0.0,1.0,0.0,22798.0,-3151.0
2535,1,17,6,4.0,0.0,2.0,1.0,27129.0,4875.0
2536,0,6,17,0.0,0.0,0.0,0.0,22254.0,-4875.0
2537,0,11,16,1.0,0.0,0.0,0.0,22287.0,-2305.0
2538,1,16,11,3.0,0.0,2.0,1.0,24592.0,2305.0
2539,0,9,26,1.0,0.0,0.0,0.0,22993.0,-4482.0
2540,1,26,9,3.0,0.0,2.0,1.0,27475.0,4482.0
2541,1,21,12,4.0,0.0,2.0,1.0,26467.0,1491.0
2542,0,12,21,1.0,0.0,0.0,0.0,24976.0,-1491.0
2543,0,7,9,3.0,0.0,1.0,0.0,25450.0,2845.0
2544,1,9,7,2.0,0.0,1.0,1.0,22605.0,-2845.0
2545,0,3,13,2.0,0.0,2.0,1.0,24012.0,542.0
2546,1,13,3,2.0,0.0,0.0,0.0,23470.0,-542.0
2547,1,17,3,4.0,0.0,2.0,0.0,23817.0,-274.0
2548,0,3,17,1.0,0.0,0.0,0.0,24091.0,274.0
2549,1,23,8,3.0,0.0,2.0,1.0,28274.0,5066.0
2550,0,8,23,2.0,0.0,0.0,0.0,23208.0,-5066.0
2551,1,17,13,3.0,0.0,2.0,0.0,28292.0,2206.0
2552,1,16,7,3.0,0.0,2.0,0.0,27236.0,2312.0
2553,0,7,16,3.0,0.0,0.0,0.0,24924.0,-2312.0
2554,0,24,21,3.0,0.0,2.0,1.0,24288.0,-343.0
2555,1,21,24,3.0,0.0,0.0,1.0,24631.0,343.0
2556,1,17,6,3.0,0.0,1.0,1.0,26321.0,4050.0
2557,1,17,3,4.0,0.0,2.0,1.0,27316.0,3665.0
2558,0,3,17,0.0,0.0,0.0,0.0,23651.0,-3665.0
2559,1,19,10,4.0,,1.0,1.0,24557.0,-731.0
2560,0,10,19,3.0,,1.0,0.0,25288.0,731.0
2561,0,2,19,2.0,0.0,2.0,0.0,22451.0,-3686.0
2562,1,19,2,2.0,0.0,0.0,1.0,26137.0,3686.0
2563,1,15,4,4.0,0.0,2.0,1.0,26550.0,4306.0
2564,0,4,15,0.0,0.0,0.0,0.0,22244.0,-4306.0
2565,0,6,16,0.0,0.0,0.0,0.0,24429.0,414.0
2566,0,4,15,0.0,0.0,0.0,0.0,23036.0,-1889.0
2567,0,2,17,2.0,0.0,0.0,0.0,21684.0,-5254.0
2568,1,17,2,3.0,0.0,2.0,2.0,26938.0,5254.0
2569,1,25,5,2.0,0.0,1.0,1.0,30955.0,7148.0
2570,0,5,25,1.0,0.0,1.0,0.0,23807.0,-7148.0
2571,0,2,7,4.0,0.0,2.0,0.0,24357.0,1669.0
2572,1,7,2,2.0,1.0,0.0,1.0,22688.0,-1669.0
2573,0,2,18,0.0,0.0,0.0,0.0,22021.0,-6222.0
2574,1,18,2,4.0,0.0,2.0,1.0,28243.0,6222.0
2575,0,21,22,3.0,0.0,2.0,1.0,24969.0,1525.0
2576,1,22,21,3.0,0.0,0.0,0.0,23444.0,-1525.0
2577,1,18,2,2.0,0.0,0.0,1.0,25439.0,1396.0
2578,0,2,18,1.0,0.0,2.0,0.0,24043.0,-1396.0
2579,0,4,17,1.0,0.0,1.0,0.0,23023.0,742.0
2580,1,17,4,4.0,0.0,1.0,2.0,22281.0,-742.0
2581,1,18,6,2.0,0.0,1.0,1.0,25532.0,-84.0
2582,0,6,18,2.0,0.0,1.0,0.0,25616.0,84.0
2583,1,12,5,4.0,0.0,1.0,1.0,24719.0,2003.0
2584,0,5,12,2.0,0.0,1.0,1.0,22716.0,-2003.0
2585,0,4,21,3.0,0.0,2.0,0.0,24704.0,1058.0
2586,1,21,4,2.0,0.0,0.0,1.0,23646.0,-1058.0
2587,1,18,11,1.0,1.0,2.0,2.0,26489.0,3642.0
2588,0,11,18,4.0,0.0,0.0,0.0,22847.0,-3642.0
2589,1,9,9,4.0,0.0,2.0,3.0,24336.0,2111.0
2590,0,9,9,3.0,0.0,0.0,0.0,22225.0,-2111.0
2591,1,22,8,1.0,0.0,2.0,1.0,25828.0,1907.0
2592,0,8,22,2.0,0.0,0.0,0.0,23921.0,-1907.0
2593,0,6,15,0.0,0.0,1.0,0.0,23814.0,-1440.0
2594,1,15,6,4.0,0.0,0.0,1.0,25254.0,1440.0
2595,0,3,18,0.0,0.0,0.0,0.0,21776.0,-4633.0
2596,1,18,3,4.0,0.0,2.0,1.0,26409.0,4633.0
2597,1,19,8,2.0,0.0,2.0,1.0,26585.0,1903.0
2598,0,8,19,1.0,0.0,0.0,0.0,24682.0,-1903.0
2599,0,12,22,3.0,0.0,0.0,0.0,23834.0,-1513.0
2600,1,22,12,2.0,0.0,1.0,1.0,25347.0,1513.0
2601,1,15,4,4.0,0.0,2.0,1.0,25595.0,3084.0
2602,0,4,15,1.0,0.0,0.0,0.0,22511.0,-3084.0
2603,0,13,19,3.0,0.0,1.0,0.0,23634.0,-1273.0
2604,1,19,13,3.0,0.0,1.0,1.0,24907.0,1273.0
2605,1,15,8,4.0,0.0,1.0,0.0,25702.0,824.0
2606,0,6,12,1.0,0.0,2.0,0.0,23437.0,-1502.0
2607,1,12,6,3.0,0.0,0.0,1.0,24939.0,1502.0
2608,0,12,18,2.0,0.0,2.0,0.0,23836.0,1698.0
2609,1,18,12,3.0,0.0,0.0,1.0,22138.0,-1698.0
2610,1,16,6,4.0,0.0,2.0,1.0,24366.0,640.0
2611,0,6,16,1.0,0.0,0.0,0.0,23726.0,-640.0
2612,0,7,20,3.0,0.0,0.0,0.0,24544.0,-586.0
2613,1,20,7,2.0,0.0,2.0,1.0,25130.0,586.0
2614,0,8,20,1.0,0.0,1.0,0.0,23100.0,-2213.0
2615,1,19,9,4.0,0.0,2.0,1.0,25830.0,3320.0
2616,0,9,19,1.0,0.0,0.0,1.0,22510.0,-3320.0
2617,0,12,20,2.0,0.0,0.0,0.0,26947.0,1206.0
2618,1,20,12,2.0,0.0,2.0,1.0,25741.0,-1206.0
2619,1,12,5,4.0,0.0,1.0,1.0,24788.0,1557.0
2620,1,12,0,4.0,0.0,2.0,1.0,26561.0,2337.0
2621,0,0,12,1.0,0.0,0.0,0.0,24224.0,-2337.0
2622,1,20,6,2.0,0.0,2.0,1.0,26997.0,4549.0
2623,0,6,20,2.0,0.0,0.0,0.0,22448.0,-4549.0
2624,0,11,12,2.0,0.0,1.0,1.0,22275.0,-1921.0
2625,1,12,11,3.0,0.0,1.0,0.0,24196.0,1921.0
2626,1,12,4,2.0,0.0,0.0,1.0,23340.0,519.0
2627,0,3,12,3.0,0.0,2.0,0.0,22821.0,-519.0
2628,0,1,15,3.0,0.0,0.0,0.0,24253.0,-287.0
2629,1,15,1,2.0,0.0,2.0,1.0,24540.0,287.0
2630,0,12,22,3.0,0.0,0.0,0.0,23472.0,-936.0
2631,1,22,12,2.0,0.0,2.0,2.0,24408.0,936.0
2632,1,22,5,3.0,0.0,1.0,1.0,28401.0,4421.0
2633,0,5,22,1.0,0.0,1.0,0.0,23980.0,-4421.0
2634,1,11,5,3.0,0.0,2.0,1.0,26749.0,2883.0
2635,0,5,11,3.0,0.0,0.0,0.0,23866.0,-2883.0
2636,0,7,15,1.0,0.0,0.0,0.0,25633.0,793.0
2637,1,15,7,4.0,0.0,2.0,1.0,24840.0,-793.0
2638,0,7,22,1.0,0.0,0.0,0.0,23997.0,-2641.0
2639,1,22,7,4.0,0.0,2.0,0.0,26638.0,2641.0
2640,1,13,9,3.0,0.0,0.0,1.0,25207.0,662.0
2641,0,9,13,4.0,0.0,1.0,0.0,24545.0,-662.0
2642,0,4,14,0.0,0.0,2.0,0.0,23626.0,-1927.0
2643,1,14,5,4.0,0.0,0.0,1.0,25553.0,1927.0
2644,1,23,7,3.0,0.0,2.0,0.0,31360.0,9352.0
2645,0,6,23,0.0,0.0,0.0,0.0,22008.0,-9352.0
2646,1,24,11,4.0,0.0,2.0,0.0,27041.0,3865.0
2647,0,11,24,1.0,0.0,0.0,2.0,23176.0,-3865.0
2648,0,6,23,1.0,0.0,1.0,0.0,21993.0,-5728.0
2649,1,23,6,3.0,0.0,1.0,1.0,27721.0,5728.0
2650,0,4,11,2.0,0.0,1.0,0.0,25151.0,760.0
2651,1,11,4,3.0,0.0,1.0,1.0,24391.0,-760.0
2652,1,20,13,2.0,0.0,1.0,1.0,24354.0,-322.0
2653,0,13,20,3.0,0.0,1.0,0.0,24676.0,322.0
2654,1,21,4,3.0,0.0,0.0,1.0,25157.0,3516.0
2655,0,4,21,0.0,0.0,2.0,0.0,21641.0,-3516.0
2656,0,9,23,1.0,0.0,0.0,0.0,22158.0,-2563.0
2657,1,23,9,4.0,0.0,2.0,1.0,24721.0,2563.0
2658,1,26,17,2.0,0.0,1.0,3.0,25215.0,1529.0
2659,0,17,26,4.0,0.0,1.0,0.0,23686.0,-1529.0
2660,1,14,3,4.0,0.0,2.0,1.0,23575.0,53.0
2661,0,3,14,1.0,0.0,0.0,0.0,23522.0,-53.0
2662,1,10,12,2.0,0.0,0.0,1.0,22681.0,-3521.0
